matchid,hometeamname,awayteamname,ishometeam,isawayteam,isstaff,country,id,officialname,officialsurname,jerseyname,shortname,goalscored,cleansheet,matchplayed,suspendedifbooked,role
2024468,Italy,Wales,true,false,false,Italy,250041741,Bryan,Cristante,CRISTANTE,Cristante,0,,Cristante,false,Midfield
2024468,Italy,Wales,true,false,false,Italy,250050378,Andrea,Belotti,Belotti,Belotti,0,,Belotti,false,Forward
2024468,Italy,Wales,true,false,false,Italy,250052957,Francesco,Acerbi,Acerbi,Acerbi,0,,Acerbi,false,Defender
2024468,Italy,Wales,true,false,false,Italy,250058759,Domenico,Berardi,Berardi,Berardi,0,,Berardi,false,Forward
2024468,Italy,Wales,true,false,false,Italy,250061597,Federico,Bernardeschi,Bernardeschi,Bernardeschi,0,,Bernardeschi,false,Midfield
2024468,Italy,Wales,true,false,false,Italy,250064229,Giovanni,Di Lorenzo,Di Lorenzo,Di Lorenzo,0,,Di Lorenzo,false,Defender
2024468,Italy,Wales,true,false,false,Italy,250066739,Nicolò,Barella,Barella,Barella,0,,Barella,false,Midfield
2024468,Italy,Wales,true,false,false,Italy,250066747,Manuel,Locatelli,LOCATELLI,Locatelli,2,,Locatelli,false,Midfield
2024468,Italy,Wales,true,false,false,Italy,250066753,Alex,Meret,Meret,Meret,,0,Meret,false,Goalkeeper
2024468,Italy,Wales,true,false,false,Italy,250067749,,Jorginho,Jorginho,Jorginho,0,,Jorginho,false,Midfield
2024468,Italy,Wales,true,false,false,Italy,106737,Salvatore,Sirigu,Sirigu,Sirigu,,0,Sirigu,false,Goalkeeper
2024468,Italy,Wales,true,false,false,Italy,250078922,Gianluigi,Donnarumma,DONNARUMMA,G. Donnarumma,,2,G. Donnarumma,false,Goalkeeper
2024468,Italy,Wales,true,false,false,Italy,250091199,Alessandro,Bastoni,Bastoni,Bastoni,0,,Bastoni,false,Defender
2024468,Italy,Wales,true,false,false,Italy,250100056,,Emerson,Emerson,Emerson,0,,Emerson,false,Defender
2024468,Italy,Wales,true,false,false,Italy,250090398,Federico,Chiesa,Chiesa,Chiesa,0,,Chiesa,false,Midfield
2024468,Italy,Wales,true,false,false,Italy,250105617,Giacomo,Raspadori,Raspadori,Raspadori,0,,Raspadori,false,Forward
2024468,Italy,Wales,true,false,false,Italy,250112488,Rafael,Tolói,Tolói,Tolói,0,,Tolói,false,Defender
2024468,Italy,Wales,true,false,false,Italy,250121401,Matteo,Pessina,Pessina,Pessina,0,,Pessina,false,Midfield
2024468,Italy,Wales,true,false,false,Italy,250138434,Gaetano,Castrovilli,Castrovilli,Castrovilli,0,,Castrovilli,false,Midfield
2024468,Italy,Wales,true,false,true,Italy,422,Alberico,Evani,,,,,,,ACO
2024468,Italy,Wales,true,false,true,Italy,150040534,Emiliano,Cozzi,,,,,,,ADMIN
2024468,Italy,Wales,true,false,true,Italy,105,Roberto,Mancini,,,,,,,CO
2024468,Italy,Wales,true,false,true,Italy,36652,Gabriele,Oriali,,,,,,,DIR
2024468,Italy,Wales,true,false,true,Italy,2218035,Andrea,Ferretti,,,,,,,DOC
2024468,Italy,Wales,true,false,true,Italy,250075971,Andrea,Scanavino,,,,,,,FTNCOA
2024468,Italy,Wales,true,false,true,Italy,250126605,Massimo,Battara,,,,,,,GKCOA
2024468,Italy,Wales,true,false,true,,107,,,,,,,,,OTH
2024468,Italy,Wales,true,false,true,Italy,250058775,Carmine,Costabile,,,,,,,OTH
2024468,Italy,Wales,true,false,true,Italy,150041971,Fabrizio,Scalzi,,,,,,,PH
2024468,Italy,Wales,true,false,true,Italy,250057698,Emanuele,Randelli,,,,,,,PH
2024468,Italy,Wales,false,true,false,Wales,250130512,Kieffer,Moore,Moore,Moore,1,,Moore,true,Forward
2024468,Italy,Wales,false,true,false,,250113272,Neco,Williams,N. Williams,N. Williams,0,,N. Williams,false,Defender
2024468,Italy,Wales,false,true,false,Wales,250116809,Rhys,Norrington-Davies,Norrington - Davies,Norrington-Davies,0,,Norrington-Davies,false,Defender
2024468,Italy,Wales,false,true,false,Wales,250117658,Rubin,Colwill,COLWILL,Colwill,0,,Colwill,false,Midfield
2024468,Italy,Wales,false,true,false,,250112383,Chris,Mepham,Mepham,Mepham,0,,Mepham,true,Defender
2024468,Italy,Wales,false,true,false,,250090824,Tom,Lockyer,Lockyer,Lockyer,0,,Lockyer,false,Defender
2024468,Italy,Wales,false,true,false,,250101045,Joe,Rodon,Rodon,Rodon,0,,Rodon,false,Defender
2024468,Italy,Wales,false,true,false,,250103440,Ben,Cabango,Cabango,Cabango,0,,Cabango,false,Defender
2024468,Italy,Wales,false,true,false,,250103444,Dylan,Levitt,Levitt,Levitt,0,,Levitt,false,Midfield
2024468,Italy,Wales,false,true,false,,250097090,Ethan,Ampadu,Ampadu,Ampadu,0,,Ampadu,false,Defender
2024468,Italy,Wales,false,true,false,,250097244,Connor,Roberts,Roberts,C. Roberts,1,,C. Roberts,false,Defender
2024468,Italy,Wales,false,true,false,Wales,250100010,Adam,Davies,A Davies,A. Davies,,0,A. Davies,false,Goalkeeper
2024468,Italy,Wales,false,true,false,,250079203,Tyler,Roberts,Roberts,T. Roberts,0,,T. Roberts,false,Forward
2024468,Italy,Wales,false,true,false,Wales,250081812,Matthew,Smith,Smith,Smith,0,,Smith,false,Midfield
2024468,Italy,Wales,false,true,false,Wales,107011,Joe,Allen,Allen,Allen,0,,Allen,false,Midfield
2024468,Italy,Wales,false,true,false,,250076590,David,Brooks,Brooks,Brooks,0,,Brooks,false,Midfield
2024468,Italy,Wales,false,true,false,,250065196,Joe,Morrell,Morrell,Morrell,0,,Morrell,false,Midfield
2024468,Italy,Wales,false,true,false,,250065198,Daniel,James,JAMES,James,0,,James,false,Midfield
2024468,Italy,Wales,false,true,false,,250065203,Harry,Wilson,Wilson,Wilson,0,,Wilson,false,Midfield
2024468,Italy,Wales,false,true,false,,250007344,Jonny,Williams,Williams,J. Williams,0,,J. Williams,false,Midfield
2024468,Italy,Wales,false,true,false,Wales,250012939,Danny,Ward,Ward,Ward,,1,Ward,false,Goalkeeper
2024468,Italy,Wales,false,true,false,Wales,250012942,Ben,Davies,Davies,B. Davies,0,,B. Davies,true,Defender
2024468,Italy,Wales,false,true,false,,74897,Wayne,Hennessey,Hennessey,Hennessey,,0,Hennessey,false,Goalkeeper
2024468,Italy,Wales,false,true,false,Wales,102221,Chris,Gunter,Gunter,Gunter,0,,Gunter,false,Defender
2024468,Italy,Wales,false,true,false,,102225,Gareth,Bale,Bale,Bale,0,,Bale,false,Forward
2024468,Italy,Wales,false,true,false,,103769,Aaron,Ramsey,Ramsey,Ramsey,1,,Ramsey,false,Midfield
2024468,Italy,Wales,false,true,true,Netherlands,108921,Albert,Stuivenberg,,,,,,,ACO
2024468,Italy,Wales,false,true,true,Wales,8614,Robert,Page,,,,,,,CO
2024468,Italy,Wales,false,true,true,,250076965,,,,,,,,,DOC
2024468,Italy,Wales,false,true,true,,250121034,,,,,,,,,EXSCI
2024468,Italy,Wales,false,true,true,,250129498,,,,,,,,,FTNCOA
2024468,Italy,Wales,false,true,true,,250101233,,,,,,,,,GKCOA
2024468,Italy,Wales,false,true,true,,250074246,,,,,,,,,KITMAN
2024468,Italy,Wales,false,true,true,,18144,,,,,,,,,OTH
2024468,Italy,Wales,false,true,true,,150127790,,,,,,,,,OTH
2024468,Italy,Wales,false,true,true,,250076964,,,,,,,,,PH
2024468,Italy,Wales,false,true,true,,250123363,,,,,,,,,PH
2024443,Netherlands,Austria,true,false,false,Netherlands,97806,Tim,Krul,Krul,Krul,,0,Krul,false,Goalkeeper
2024443,Netherlands,Austria,true,false,false,Netherlands,250096849,Cody,Gakpo,GAKPO,Gakpo,0,,Gakpo,false,Forward
2024443,Netherlands,Austria,true,false,false,Netherlands,250097317,Owen,Wijndal,Wijndal,Wijndal,0,,Wijndal,false,Defender
2024443,Netherlands,Austria,true,false,false,Netherlands,250101728,Jurriën,Timber,J. Timber,J. Timber,0,,J. Timber,false,Midfield
2024443,Netherlands,Austria,true,false,false,Netherlands,250112690,Denzel,Dumfries,DUMFRIES,Dumfries,1,,Dumfries,false,Defender
2024443,Netherlands,Austria,true,false,false,Netherlands,250113001,Ryan,Gravenberch,Gravenberch,Gravenberch,0,,Gravenberch,false,Midfield
2024443,Netherlands,Austria,true,false,false,Netherlands,250024860,Memphis,Depay,Memphis,Depay,0,,Depay,false,Forward
2024443,Netherlands,Austria,true,false,false,Netherlands,250027008,Nathan,Aké,Aké,Aké,0,,Aké,false,Defender
2024443,Netherlands,Austria,true,false,false,Netherlands,250027830,Quincy,Promes,Promes,Promes,0,,Promes,false,Midfield
2024443,Netherlands,Austria,true,false,false,Netherlands,250078682,Wout,Weghorst,Weghorst,Weghorst,1,,Weghorst,false,Forward
2024443,Netherlands,Austria,true,false,false,Netherlands,250080520,Maarten,Stekelenburg,Stekelenburg,Stekelenburg,,0,Stekelenburg,false,Goalkeeper
2024443,Netherlands,Austria,true,false,false,Netherlands,250081207,Donny,van de Beek,VAN DE BEEK,Van de Beek,0,,Van de Beek,false,Midfield
2024443,Netherlands,Austria,true,false,false,Netherlands,250081553,Teun,Koopmeiners,Koopmeiners,Koopmeiners,0,,Koopmeiners,false,Midfield
2024443,Netherlands,Austria,true,false,false,Netherlands,250081554,Matthijs,de Ligt,De Ligt,De Ligt,0,,De Ligt,false,Defender
2024443,Netherlands,Austria,true,false,false,Netherlands,250081555,Donyell,Malen,MALEN,Malen,0,,Malen,false,Forward
2024443,Netherlands,Austria,true,false,false,Netherlands,250084709,Frenkie,de Jong,De Jong,F. de Jong,0,,F. de Jong,false,Midfield
2024443,Netherlands,Austria,true,false,false,Netherlands,250013855,Davy,Klaassen,Klaassen,Klaassen,0,,Klaassen,false,Midfield
2024443,Netherlands,Austria,true,false,false,Netherlands,250014668,Steven,Berghuis,Berghuis,Berghuis,0,,Berghuis,false,Forward
2024443,Netherlands,Austria,true,false,false,Netherlands,250014709,Marten,de Roon,de Roon,De Roon,0,,De Roon,false,Midfield
2024443,Netherlands,Austria,true,false,false,Netherlands,103813,Georginio,Wijnaldum,Wijnaldum,Wijnaldum,1,,Wijnaldum,false,Midfield
2024443,Netherlands,Austria,true,false,false,Netherlands,108908,Daley,Blind,Blind,Blind,0,,Blind,false,Defender
2024443,Netherlands,Austria,true,false,false,Netherlands,108915,Patrick,van Aanholt,van Aanholt,Van Aanholt,0,,Van Aanholt,false,Defender
2024443,Netherlands,Austria,true,false,false,Netherlands,250005343,Luuk,de Jong,De Jong,De Jong,0,,De Jong,false,Forward
2024443,Netherlands,Austria,true,false,false,Netherlands,250006229,Stefan,de Vrij,De Vrij,De Vrij,0,,De Vrij,false,Defender
2024443,Netherlands,Austria,true,false,false,Netherlands,250006714,Marco,Bizot,Bizot,Bizot,,0,Bizot,false,Goalkeeper
2024443,Netherlands,Austria,true,false,false,Netherlands,250007223,Joël,Veltman,Veltman,Veltman,0,,Veltman,false,Defender
2024443,Netherlands,Austria,true,false,true,Netherlands,9397,Dwight,Lodeweges,,,,,,,ACO
2024443,Netherlands,Austria,true,false,true,Netherlands,1902518,Fernando,Arrabal,,,,,,,ADMIN
2024443,Netherlands,Austria,true,false,true,Netherlands,4761,Frank,de Boer,,,,,,,CO
2024443,Netherlands,Austria,true,false,true,Netherlands,250150994,Edwin,Goedhart,,,,,,,DOC
2024443,Netherlands,Austria,true,false,true,Netherlands,250076959,Rene,Wormhoudt,,,,,,,FTNCOA
2024443,Netherlands,Austria,true,false,true,Netherlands,1202,Patrick,Lodewijks,,,,,,,GKCOA
2024443,Netherlands,Austria,true,false,true,Netherlands,2201191,Arend,De Kruijf,,,,,,,KITMAN
2024443,Netherlands,Austria,true,false,true,Netherlands,250064145,Rob,Koster,,,,,,,MAS
2024443,Netherlands,Austria,true,false,true,Netherlands,38901,Ruud,van Nistelrooij,,,,,,,OTH
2024443,Netherlands,Austria,true,false,true,Netherlands,250076955,Ricardo,De Sanders,,,,,,,PH
2024443,Netherlands,Austria,true,false,true,Netherlands,250076957,Raymond,Meijer,,,,,,,PH
2024443,Netherlands,Austria,false,true,false,Austria,1903428,Marko,Arnautovic,Arnautovic,Arnautovic,1,,Arnautovic,false,Forward
2024443,Netherlands,Austria,false,true,false,Austria,1906540,David,Alaba,Alaba,Alaba,0,,Alaba,false,Defender
2024443,Netherlands,Austria,false,true,false,Austria,1909713,Aleksandar,Dragovic,Dragovic,Dragovic,0,,Dragovic,false,Defender
2024443,Netherlands,Austria,false,true,false,Austria,150182144,Marco,Friedl,Friedl,Friedl,0,,Friedl,false,Defender
2024443,Netherlands,Austria,false,true,false,Austria,250003976,Stefan,Lainer,Lainer,Lainer,1,,Lainer,true,Defender
2024443,Netherlands,Austria,false,true,false,Austria,98843,Julian,Baumgartlinger,Baumgartlinger,Baumgartlinger,0,,Baumgartlinger,false,Midfield
2024443,Netherlands,Austria,false,true,false,Austria,101177,Andreas,Ulmer,Ulmer,Ulmer,0,,Ulmer,false,Defender
2024443,Netherlands,Austria,false,true,false,Austria,103354,Stefan,Ilsanker,Ilsanker,Ilsanker,0,,Ilsanker,false,Midfield
2024443,Netherlands,Austria,false,true,false,Austria,250010552,Christopher,Trimmel,Trimmel,Trimmel,0,,Trimmel,false,Midfield
2024443,Netherlands,Austria,false,true,false,Austria,250041706,Florian,Grillitsch,Grillitsch,Grillitsch,0,,Grillitsch,false,Midfield
2024443,Netherlands,Austria,false,true,false,Austria,250050403,Alessandro,Schöpf,Schöpf,Schöpf,0,,Schöpf,false,Midfield
2024443,Netherlands,Austria,false,true,false,Austria,250052757,Valentino,Lazaro,Lazaro,Lazaro,0,,Lazaro,false,Midfield
2024443,Netherlands,Austria,false,true,false,Austria,250055899,Alexander,Schlager,Schlager,A. Schlager,,0,A. Schlager,false,Goalkeeper
2024443,Netherlands,Austria,false,true,false,Austria,250056875,Daniel,Bachmann,Bachmann,Bachmann,,0,Bachmann,false,Goalkeeper
2024443,Netherlands,Austria,false,true,false,Austria,250065408,Xaver,Schlager,Xaver,X. Schlager,0,,X. Schlager,false,Midfield
2024443,Netherlands,Austria,false,true,false,Austria,250065413,Konrad,Laimer,Laimer,Laimer,0,,Laimer,false,Midfield
2024443,Netherlands,Austria,false,true,false,Austria,250065419,Stefan,Posch,Posch,Posch,0,,Posch,false,Defender
2024443,Netherlands,Austria,false,true,false,Austria,250073627,Philipp,Lienhart,Lienhart,Lienhart,0,,Lienhart,false,Defender
2024443,Netherlands,Austria,false,true,false,Austria,250075612,Karim,Onisiwo,Onisiwo,Onisiwo,0,,Onisiwo,false,Midfield
2024443,Netherlands,Austria,false,true,false,Austria,250020234,Martin,Hinteregger,Hinteregger,Hinteregger,0,,Hinteregger,false,Defender
2024443,Netherlands,Austria,false,true,false,Austria,250021810,Pavao,Pervan,Pervan,Pervan,,0,Pervan,false,Goalkeeper
2024443,Netherlands,Austria,false,true,false,Austria,250023832,Michael,Gregoritsch,Gregoritsch,Gregoritsch,1,,Gregoritsch,false,Forward
2024443,Netherlands,Austria,false,true,false,Austria,250024349,Marcel,Sabitzer,Sabitzer,Sabitzer,0,,Sabitzer,false,Midfield
2024443,Netherlands,Austria,false,true,false,Austria,250024351,Louis,Schaub,Schaub,Schaub,0,,Schaub,false,Midfield
2024443,Netherlands,Austria,false,true,false,Austria,250089289,Christoph,Baumgartner,Baumgartner,Baumgartner,0,,Baumgartner,false,Midfield
2024443,Netherlands,Austria,false,true,false,Austria,250116789,Sasa,Kalajdzic,Kalajdzic,Kalajdzic,0,,Kalajdzic,false,Forward
2024443,Netherlands,Austria,false,true,true,Germany,1291,Thomas,Kristl,,,,,,,ACO
2024443,Netherlands,Austria,false,true,true,Austria,250026111,Mario,Margreiter,,,,,,,ADMIN
2024443,Netherlands,Austria,false,true,true,Germany,11745,Franco,Foda,,,,,,,CO
2024443,Netherlands,Austria,false,true,true,Austria,250065423,Michael,Fiedler,,,,,,,DOC
2024443,Netherlands,Austria,false,true,true,Austria,250075634,Gerhard,Zallinger,,,,,,,FTNCOA
2024443,Netherlands,Austria,false,true,true,Austria,57064,Robert,Almer,,,,,,,GKCOA
2024443,Netherlands,Austria,false,true,true,Austria,250075630,Jovo,Marjanovic,,,,,,,KITMAN
2024443,Netherlands,Austria,false,true,true,Austria,250075631,Christoph,Ogris,,,,,,,MAS
2024443,Netherlands,Austria,false,true,true,Austria,57063,Jürgen,Säumel,,,,,,,OTH
2024443,Netherlands,Austria,false,true,true,Germany,250075632,Mike,Steverding,,,,,,,PH
2024443,Netherlands,Austria,false,true,true,Austria,250075633,Michael,Vettorazzi,,,,,,,PH
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,103813,Georginio,Wijnaldum,Wijnaldum,Wijnaldum,3,,Wijnaldum,false,Midfield
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,108908,Daley,Blind,Blind,Blind,0,,Blind,false,Defender
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,108915,Patrick,van Aanholt,van Aanholt,Van Aanholt,0,,Van Aanholt,false,Defender
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250005343,Luuk,de Jong,De Jong,De Jong,0,,De Jong,false,Forward
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250006229,Stefan,de Vrij,De Vrij,De Vrij,0,,De Vrij,false,Defender
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250006714,Marco,Bizot,Bizot,Bizot,,0,Bizot,false,Goalkeeper
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250007223,Joël,Veltman,Veltman,Veltman,0,,Veltman,false,Defender
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,97806,Tim,Krul,Krul,Krul,,0,Krul,false,Goalkeeper
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250013855,Davy,Klaassen,Klaassen,Klaassen,0,,Klaassen,false,Midfield
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250024860,Memphis,Depay,Memphis,Depay,2,,Depay,false,Forward
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250027008,Nathan,Aké,Aké,Aké,0,,Aké,false,Defender
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250027830,Quincy,Promes,Promes,Promes,0,,Promes,false,Midfield
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250078682,Wout,Weghorst,Weghorst,Weghorst,1,,Weghorst,false,Forward
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250080520,Maarten,Stekelenburg,Stekelenburg,Stekelenburg,,2,Stekelenburg,false,Goalkeeper
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250081207,Donny,van de Beek,VAN DE BEEK,Van de Beek,0,,Van de Beek,false,Midfield
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250081553,Teun,Koopmeiners,Koopmeiners,Koopmeiners,0,,Koopmeiners,false,Midfield
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250081554,Matthijs,de Ligt,De Ligt,De Ligt,0,,De Ligt,false,Defender
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250081555,Donyell,Malen,MALEN,Malen,0,,Malen,false,Forward
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250014668,Steven,Berghuis,Berghuis,Berghuis,0,,Berghuis,false,Forward
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250014709,Marten,de Roon,de Roon,De Roon,0,,De Roon,true,Midfield
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250084709,Frenkie,de Jong,De Jong,F. de Jong,0,,F. de Jong,false,Midfield
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250096849,Cody,Gakpo,GAKPO,Gakpo,0,,Gakpo,false,Forward
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250097317,Owen,Wijndal,Wijndal,Wijndal,0,,Wijndal,false,Defender
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250101728,Jurriën,Timber,J. Timber,J. Timber,0,,J. Timber,false,Midfield
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250112690,Denzel,Dumfries,DUMFRIES,Dumfries,2,,Dumfries,false,Defender
2024480,Netherlands,Czech Republic,true,false,false,Netherlands,250113001,Ryan,Gravenberch,Gravenberch,Gravenberch,0,,Gravenberch,false,Midfield
2024480,Netherlands,Czech Republic,true,false,true,Netherlands,9397,Dwight,Lodeweges,,,,,,,ACO
2024480,Netherlands,Czech Republic,true,false,true,Netherlands,1902518,Fernando,Arrabal,,,,,,,ADMIN
2024480,Netherlands,Czech Republic,true,false,true,Netherlands,4761,Frank,de Boer,,,,,,,CO
2024480,Netherlands,Czech Republic,true,false,true,Netherlands,250150994,Edwin,Goedhart,,,,,,,DOC
2024480,Netherlands,Czech Republic,true,false,true,Netherlands,250076959,Rene,Wormhoudt,,,,,,,FTNCOA
2024480,Netherlands,Czech Republic,true,false,true,Netherlands,1202,Patrick,Lodewijks,,,,,,,GKCOA
2024480,Netherlands,Czech Republic,true,false,true,Netherlands,2201191,Arend,De Kruijf,,,,,,,KITMAN
2024480,Netherlands,Czech Republic,true,false,true,Netherlands,250064145,Rob,Koster,,,,,,,MAS
2024480,Netherlands,Czech Republic,true,false,true,Netherlands,38901,Ruud,van Nistelrooij,,,,,,,OTH
2024480,Netherlands,Czech Republic,true,false,true,Netherlands,250076955,Ricardo,De Sanders,,,,,,,PH
2024480,Netherlands,Czech Republic,true,false,true,Netherlands,250076957,Raymond,Meijer,,,,,,,PH
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,250114001,Adam,Hložek,Hložek,Hložek,0,,Hložek,true,Forward
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,250124916,David,Zima,Zima,Zima,0,,Zima,false,Defender
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,250144288,Jakub,Pešek,Pešek,Pešek,0,,Pešek,false,Midfield
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,250092717,Antonín,Barák,Barák,Barák,0,,Barák,false,Midfield
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,250023590,Tomáš,Koubek,Koubek,Koubek,,0,Koubek,false,Goalkeeper
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,250081964,Jakub,Jankto,Jankto,Jankto,0,,Jankto,false,Midfield
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,250029287,Michael,Krmencík,Krmencik,Krmencík,0,,Krmencík,false,Forward
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,250040527,Vladimír,Darida,Darida,Darida,0,,Darida,false,Midfield
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,250045608,Aleš,Mandous,Mandous,Mandous,,0,Mandous,false,Goalkeeper
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,250054481,Tomáš,Holeš,Holeš,Holeš,0,,Holeš,false,Defender
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,250055105,Aleš,Mateju,Mateju,Mateju,0,,Mateju,false,Defender
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,250055110,Patrik,Schick,Schick,Schick,3,,Schick,false,Forward
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,250055928,Petr,Ševcík,Ševcík,Ševcík,0,,Ševcík,false,Midfield
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,250061048,Vladimír,Coufal,Coufal,Coufal,0,,Coufal,false,Defender
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,250066618,Tomáš,Soucek,Soucek,Soucek,0,,Soucek,false,Midfield
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,250077921,Alex,Král,Král,Král,0,,Král,false,Midfield
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,250077931,Michal,Sadílek,Sadílek,Sadílek,0,,Sadílek,false,Midfield
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,250014597,Jakub,Brabec,Brabec,Brabec,0,,Brabec,false,Defender
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,102696,Tomáš,Pekhart,Pekhart,Pekhart,0,,Pekhart,false,Forward
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,250011913,Tomáš,Kalas,Kalas,Kalas,0,,Kalas,false,Defender
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,1907136,Jan,Boril,Boril,Boril,0,,Boril,false,Defender
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,1909688,Matej,Vydra,Vydra,Vydra,0,,Vydra,false,Forward
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,150296281,Lukáš,Masopust,Masopust,Masopust,0,,Masopust,true,Midfield
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,250000898,Tomáš,Vaclík,Vaclík,Vaclík,,1,Vaclík,false,Goalkeeper
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,250000900,Ondrej,Celustka,Celustka,Celustka,0,,Celustka,false,Defender
2024480,Netherlands,Czech Republic,false,true,false,Czech Republic,250004178,Pavel,Kaderábek,Kaderábek,Kaderábek,0,,Kaderábek,false,Defender
2024480,Netherlands,Czech Republic,false,true,true,Czech Republic,250085667,Jirí,Chytrý,,,,,,,ACO
2024480,Netherlands,Czech Republic,false,true,true,Czech Republic,19310,Jaroslav,Šilhavý,,,,,,,CO
2024480,Netherlands,Czech Republic,false,true,true,Czech Republic,250081986,Petr,Krejcí,,,,,,,DOC
2024480,Netherlands,Czech Republic,false,true,true,Czech Republic,250099030,Pavel,Cvancara,,,,,,,FTNCOA
2024480,Netherlands,Czech Republic,false,true,true,Czech Republic,26231,Radek,Cerný,,,,,,,GKCOA
2024480,Netherlands,Czech Republic,false,true,true,Czech Republic,250085669,Milan,Veselý,,,,,,,GKCOA
2024480,Netherlands,Czech Republic,false,true,true,Czech Republic,250075636,Josef,Hamšík,,,,,,,KITMAN
2024480,Netherlands,Czech Republic,false,true,true,Czech Republic,15717,Tomáš,Galásek,,,,,,,OTH
2024480,Netherlands,Czech Republic,false,true,true,,150127801,,,,,,,,,OTH
2024480,Netherlands,Czech Republic,false,true,true,Czech Republic,150161644,Martin,Janoušek,,,,,,,PH
2024480,Netherlands,Czech Republic,false,true,true,,250110183,,,,,,,,,TECDIR
2024441,Netherlands,Ukraine,true,false,false,Netherlands,108908,Daley,Blind,Blind,Blind,0,,Blind,false,Defender
2024441,Netherlands,Ukraine,true,false,false,Netherlands,108915,Patrick,van Aanholt,van Aanholt,Van Aanholt,0,,Van Aanholt,false,Defender
2024441,Netherlands,Ukraine,true,false,false,Netherlands,250005343,Luuk,de Jong,De Jong,De Jong,0,,De Jong,false,Forward
2024441,Netherlands,Ukraine,true,false,false,Netherlands,250006229,Stefan,de Vrij,De Vrij,De Vrij,0,,De Vrij,false,Defender
2024441,Netherlands,Ukraine,true,false,false,Netherlands,250006714,Marco,Bizot,Bizot,Bizot,,0,Bizot,false,Goalkeeper
2024441,Netherlands,Ukraine,true,false,false,Netherlands,250007223,Joël,Veltman,Veltman,Veltman,0,,Veltman,false,Defender
2024441,Netherlands,Ukraine,true,false,false,Netherlands,250027008,Nathan,Aké,Aké,Aké,0,,Aké,false,Defender
2024441,Netherlands,Ukraine,true,false,false,Netherlands,250027830,Quincy,Promes,Promes,Promes,0,,Promes,false,Midfield
2024441,Netherlands,Ukraine,true,false,false,Netherlands,250078682,Wout,Weghorst,Weghorst,Weghorst,0,,Weghorst,false,Forward
2024441,Netherlands,Ukraine,true,false,false,Netherlands,250080520,Maarten,Stekelenburg,Stekelenburg,Stekelenburg,,0,Stekelenburg,false,Goalkeeper
2024441,Netherlands,Ukraine,true,false,false,Netherlands,250081207,Donny,van de Beek,VAN DE BEEK,Van de Beek,0,,Van de Beek,false,Midfield
2024441,Netherlands,Ukraine,true,false,false,Netherlands,250081553,Teun,Koopmeiners,Koopmeiners,Koopmeiners,0,,Koopmeiners,false,Midfield
