matchid,hometeamname,awayteamname,ispitch,isbench,isstaff,country,id,officialname,officialsurname,shortname,role,jerseynumber,isgoalkeeper,jerseyname,iscaptain,tacticx,tacticy,numorder,isbooked
2024449,Denmark,Finland,false,false,true,Finland,36503,Jari,Parikka,None,KITMAN,,None,None,None,,,,NA
2024449,Denmark,Finland,false,false,true,Finland,250150703,Markku,Syväoja,None,KITMAN,,None,None,None,,,,NA
2024449,Denmark,Finland,false,false,true,Finland,250122535,Hannu,Kanerva,None,MAS,,None,None,None,,,,NA
2024449,Denmark,Finland,false,false,true,Finland,250147647,Kaje,Rissanen,None,MAS,,None,None,None,,,,NA
2024449,Denmark,Finland,false,false,true,Finland,45733,Jari-Pekka,Keurulainen,None,PH,,None,None,None,,,,NA
2024451,England,Croatia,true,false,false,England,250024791,Jordan,Pickford,Pickford,goalkeepers,1,True,Pickford,False,111,493,1,NA
2024451,England,Croatia,true,false,false,England,250010259,Kyle,Walker,Walker,defenders,2,False,Walker,False,402,859,2,NA
2024451,England,Croatia,true,false,false,England,250083732,Declan,Rice,Rice,midfielders,4,False,Rice,False,423,451,3,NA
2024451,England,Croatia,true,false,false,England,250064233,John,Stones,Stones,defenders,5,False,Stones,False,317,668,4,NA
2024451,England,Croatia,true,false,false,England,250016833,Harry,Kane,Kane,forwards,9,False,Kane,True,718,489,5,NA
2024451,England,Croatia,true,false,false,England,250024795,Raheem,Sterling,Sterling,forwards,10,False,Sterling,False,659,214,6,NA
2024451,England,Croatia,true,false,false,England,250000919,Kieran,Trippier,Trippier,defenders,12,False,Trippier,False,432,154,7,NA
2024451,England,Croatia,true,false,false,England,250143242,Kalvin,Phillips,Phillips,midfielders,14,False,Phillips,False,530,647,8,NA
2024451,England,Croatia,true,false,false,England,250133856,Tyrone,Mings,Mings,defenders,15,False,Mings,False,286,405,9,NA
2024451,England,Croatia,true,false,false,England,250076240,Mason,Mount,Mount,midfielders,19,False,Mount,False,606,327,10,NA
2024451,England,Croatia,true,false,false,England,250101534,Phil,Foden,Foden,midfielders,20,False,Foden,False,662,784,11,NA
2024451,England,Croatia,false,true,false,England,250064823,Dean,Henderson,Henderson,goalkeepers,13,True,Henderson,False,0,0,12,NA
2024451,England,Croatia,false,true,false,England,250007234,Sam,Johnstone,Johnstone,goalkeepers,23,True,JOHNSTONE,False,0,0,13,NA
2024451,England,Croatia,false,true,false,England,250042705,Luke,Shaw,Shaw,defenders,3,False,Shaw,False,0,0,14,NA
2024451,England,Croatia,false,true,false,England,250042329,Jack,Grealish,Grealish,midfielders,7,False,Grealish,False,0,0,15,NA
2024451,England,Croatia,false,true,false,England,250010260,Jordan,Henderson,Henderson,midfielders,8,False,Henderson,False,0,0,16,NA
2024451,England,Croatia,false,true,false,England,250088246,Marcus,Rashford,Rashford,forwards,11,False,Rashford,False,677,543,17,NA
2024451,England,Croatia,false,true,false,England,250014517,Conor,Coady,Coady,defenders,16,False,Coady,False,0,0,18,NA
2024451,England,Croatia,false,true,false,England,250111030,Dominic,Calvert-Lewin,Calvert-Lewin,forwards,18,False,Calvert-Lewin,False,744,427,19,NA
2024451,England,Croatia,false,true,false,England,250156002,Ben,White,White,defenders,22,False,White,False,0,0,20,NA
2024451,England,Croatia,false,true,false,England,250110362,Reece,James,James,defenders,24,False,James,False,0,0,21,NA
2024451,England,Croatia,false,true,false,England,250106939,Bukayo,Saka,Saka,midfielders,25,False,Saka,False,0,0,22,NA
2024451,England,Croatia,false,true,false,England,250128377,Jude,Bellingham,Bellingham,midfielders,26,False,Bellingham,False,531,360,23,NA
2024451,England,Croatia,false,false,true,England,250064075,Stephen,Holland,None,ACO,,None,None,None,,,,NA
2024451,England,Croatia,false,false,true,England,11155,Gareth,Southgate,None,CO,,None,None,None,,,,NA
2024451,England,Croatia,true,false,false,Croatia,250042625,Dominik,Livakovic,Livakovic,goalkeepers,1,True,Livakovic,False,915,510,1,NA
2024451,England,Croatia,true,false,false,Croatia,1906421,Šime,Vrsaljko,Vrsaljko,defenders,2,False,VRSALJKO,False,573,852,2,NA
2024451,England,Croatia,true,false,false,Croatia,103310,Ivan,Perišic,Perišic,midfielders,4,False,Perišic,False,375,153,3,NA
2024451,England,Croatia,true,false,false,Croatia,250058183,Duje,Caleta-Car,Caleta-Car,defenders,5,False,Caleta-Car,False,698,394,4,NA
2024451,England,Croatia,true,false,false,Croatia,250023551,Mateo,Kovacic,Kovacic,midfielders,8,False,Kovacic,False,494,374,5,NA
2024451,England,Croatia,true,false,false,Croatia,1906416,Andrej,Kramaric,Kramaric,forwards,9,False,Kramaric,False,386,716,6,NA
2024451,England,Croatia,true,false,false,Croatia,74699,Luka,Modric,Modric,midfielders,10,False,MODRIC,True,451,647,7,NA
2024451,England,Croatia,true,false,false,Croatia,250040564,Marcelo,Brozovic,Brozovic,midfielders,11,False,Brozovic,False,547,581,8,NA
2024451,England,Croatia,true,false,false,Croatia,250033878,Ante,Rebic,Rebic,forwards,17,False,A. Rebic,False,240,475,9,NA
2024451,England,Croatia,true,false,false,Croatia,108567,Domagoj,Vida,Vida,defenders,21,False,Vida,False,689,640,10,NA
2024451,England,Croatia,true,false,false,Croatia,250127284,Joško,Gvardiol,Gvardiol,defenders,25,False,Gvardiol,False,563,147,11,NA
2024451,England,Croatia,false,true,false,Croatia,108956,Lovre,Kalinic,Kalinic,goalkeepers,12,True,Kalinic,False,1000,0,12,NA
2024451,England,Croatia,false,true,false,Croatia,250012526,Simon,Sluga,Sluga,goalkeepers,23,True,Sluga,False,1000,0,13,NA
2024451,England,Croatia,false,true,false,Croatia,250066132,Josip,Brekalo,Brekalo,forwards,7,False,Brekalo,False,378,828,14,NA
2024451,England,Croatia,false,true,false,Croatia,250066135,Nikola,Vlašic,Vlašic,midfielders,13,False,Vlašic,False,377,570,15,NA
2024451,England,Croatia,false,true,false,Croatia,250053837,Ante,Budimir,Budimir,forwards,14,False,Budimir,False,1000,0,16,NA
2024451,England,Croatia,false,true,false,Croatia,250042631,Mario,Pašalic,Pašalic,midfielders,15,False,Pašalic,False,416,346,17,NA
2024451,England,Croatia,false,true,false,Croatia,250019552,Mile,Škoric,Škoric,defenders,16,False,Škoric,False,1000,0,18,NA
2024451,England,Croatia,false,true,false,Croatia,97206,Milan,Badelj,Badelj,midfielders,19,False,Badelj,False,1000,0,19,NA
2024451,England,Croatia,false,true,false,Croatia,250063394,Bruno,Petkovic,Petkovic,forwards,20,False,Petkovic,False,284,561,20,NA
2024451,England,Croatia,false,true,false,Croatia,250078379,Josip,Juranovic,Juranovic,defenders,22,False,Juranovic,False,1000,0,21,NA
2024451,England,Croatia,false,true,false,Croatia,250116707,Domagoj,Bradaric,Bradaric,defenders,24,False,Bradaric,False,1000,0,22,NA
2024451,England,Croatia,false,true,false,Croatia,250098468,Luka,Ivanušec,Ivanušec,midfielders,26,False,Ivanušec,False,1000,0,23,NA
2024451,England,Croatia,false,false,true,Croatia,3005,Dražen,Ladic,None,ACO,,None,None,None,,,,NA
2024451,England,Croatia,false,false,true,Croatia,285880,Iva,Olivari-Uliša,None,ADMIN,,None,None,None,,,,NA
2024451,England,Croatia,false,false,true,Croatia,32890,Zlatko,Dalic,None,CO,,None,None,None,,,,NA
2024451,England,Croatia,false,false,true,Croatia,283535,Saša,Jankovic,None,DOC,,None,None,None,,,,NA
2024451,England,Croatia,false,false,true,Croatia,250122706,Luka,Milanovic,None,FTNCOA,,None,None,None,,,,NA
2024451,England,Croatia,false,false,true,Croatia,26149,Marjan,Mrmic,None,GKCOA,,None,None,None,,,,NA
2024451,England,Croatia,false,false,true,Croatia,250122705,Dennis Luka,Lukancic,None,KITMAN,,None,None,None,,,,NA
2024451,England,Croatia,false,false,true,None,69622,None,None,None,OTH,,None,None,None,,,,NA
2024451,England,Croatia,false,false,true,None,286564,None,None,None,OTH,,None,None,None,,,,NA
2024451,England,Croatia,false,false,true,Croatia,2216941,Nderim,Redžaj,None,PH,,None,None,None,,,,NA
2024451,England,Croatia,false,false,true,Croatia,250061805,Nenad,Krošnjar,None,PH,,None,None,None,,,,NA
2024490,England,Denmark,true,false,false,England,250024791,Jordan,Pickford,Pickford,goalkeepers,1,True,Pickford,False,140,498,1,NA
2024490,England,Denmark,true,false,false,England,250010259,Kyle,Walker,Walker,defenders,2,False,Walker,False,389,798,2,NA
2024490,England,Denmark,true,false,false,England,250042705,Luke,Shaw,Shaw,defenders,3,False,Shaw,False,458,170,3,NA
2024490,England,Denmark,true,false,false,England,250083732,Declan,Rice,Rice,midfielders,4,False,Rice,False,442,451,4,NA
2024490,England,Denmark,true,false,false,England,250064233,John,Stones,Stones,defenders,5,False,Stones,False,313,592,5,NA
2024490,England,Denmark,true,false,false,England,250075007,Harry,Maguire,Maguire,defenders,6,False,Maguire,False,330,354,6,NA
2024490,England,Denmark,true,false,false,England,250016833,Harry,Kane,Kane,forwards,9,False,Kane,True,691,438,7,NA
2024490,England,Denmark,true,false,false,England,250024795,Raheem,Sterling,Sterling,forwards,10,False,Sterling,False,668,491,8,NA
2024490,England,Denmark,true,false,false,England,250143242,Kalvin,Phillips,Phillips,midfielders,14,False,Phillips,False,488,576,9,NA
2024490,England,Denmark,true,false,false,England,250076240,Mason,Mount,Mount,midfielders,19,False,Mount,False,621,483,10,NA
2024490,England,Denmark,true,false,false,England,250106939,Bukayo,Saka,Saka,midfielders,25,False,Saka,False,649,807,11,NA
2024490,England,Denmark,false,true,false,England,250105912,Aaron,Ramsdale,Ramsdale,goalkeepers,13,True,Ramsdale,False,0,0,12,NA
2024490,England,Denmark,false,true,false,England,250007234,Sam,Johnstone,Johnstone,goalkeepers,23,True,JOHNSTONE,False,0,0,13,NA
2024490,England,Denmark,false,true,false,England,250042329,Jack,Grealish,Grealish,midfielders,7,False,Grealish,False,610,266,14,NA
2024490,England,Denmark,false,true,false,England,250010260,Jordan,Henderson,Henderson,midfielders,8,False,Henderson,False,529,606,15,NA
2024490,England,Denmark,false,true,false,England,250088246,Marcus,Rashford,Rashford,forwards,11,False,Rashford,False,0,0,16,NA
2024490,England,Denmark,false,true,false,England,250000919,Kieran,Trippier,Trippier,defenders,12,False,Trippier,False,491,865,17,NA
2024490,England,Denmark,false,true,false,England,250133856,Tyrone,Mings,Mings,defenders,15,False,Mings,False,0,0,18,NA
2024490,England,Denmark,false,true,false,England,250014517,Conor,Coady,Coady,defenders,16,False,Coady,False,0,0,19,NA
2024490,England,Denmark,false,true,false,England,250102216,Jadon,Sancho,Sancho,midfielders,17,False,Sancho,False,0,0,20,NA
2024490,England,Denmark,false,true,false,England,250101534,Phil,Foden,Foden,midfielders,20,False,Foden,False,642,456,21,NA
2024490,England,Denmark,false,true,false,England,250110362,Reece,James,James,defenders,24,False,James,False,0,0,22,NA
2024490,England,Denmark,false,true,false,England,250128377,Jude,Bellingham,Bellingham,midfielders,26,False,Bellingham,False,0,0,23,NA
2024490,England,Denmark,false,false,true,England,250064075,Stephen,Holland,None,ACO,,None,None,None,,,,NA
2024490,England,Denmark,false,false,true,England,11155,Gareth,Southgate,None,CO,,None,None,None,,,,NA
2024490,England,Denmark,true,false,false,Denmark,74954,Kasper,Schmeichel,Schmeichel,goalkeepers,1,True,Schmeichel,False,913,499,1,NA
2024490,England,Denmark,true,false,false,Denmark,250023708,Jannik,Vestergaard,Vestergaard,defenders,3,False,Vestergaard,False,639,318,2,NA
2024490,England,Denmark,true,false,false,Denmark,108509,Simon,Kjær,Kjær,defenders,4,False,KJÆR,True,668,525,3,NA
2024490,England,Denmark,true,false,false,Denmark,250081192,Joakim,Mæhle,Mæhle,defenders,5,False,Mæhle,False,525,135,4,NA
2024490,England,Denmark,true,false,false,Denmark,250041718,Andreas,Christensen,A. Christensen,defenders,6,False,Christensen,False,637,682,5,NA
2024490,England,Denmark,true,false,false,Denmark,250010472,Thomas,Delaney,Delaney,midfielders,8,False,Delaney,False,465,499,6,NA
2024490,England,Denmark,true,false,false,Denmark,250013677,Martin,Braithwaite,Braithwaite,forwards,9,False,Braithwaite,False,312,624,7,NA
2024490,England,Denmark,true,false,false,Denmark,250065453,Kasper,Dolberg,Dolberg,forwards,12,False,Dolberg,False,295,499,8,NA
2024490,England,Denmark,true,false,false,Denmark,250118062,Mikkel,Damsgaard,Damsgaard,forwards,14,False,Damsgaard,False,337,361,9,NA
2024490,England,Denmark,true,false,false,Denmark,1905876,Jens,Stryger,Stryger,defenders,17,False,Stryger,False,533,836,10,NA
2024490,England,Denmark,true,false,false,Denmark,250026986,Pierre-Emile,Højbjerg,Højbjerg,midfielders,23,False,Højbjerg,False,499,522,11,NA
2024490,England,Denmark,false,true,false,Denmark,102867,Jonas,Lössl,Lössl,goalkeepers,16,True,Lössl,False,1000,0,12,NA
2024490,England,Denmark,false,true,false,Denmark,250023709,Frederik,Rønnow,Rønnow,goalkeepers,22,True,Rønnow,False,1000,0,13,NA
2024490,England,Denmark,false,true,false,Denmark,250070182,Joachim,Andersen,Andersen,defenders,2,False,ANDERSEN,False,656,555,14,NA
2024490,England,Denmark,false,true,false,Denmark,250080454,Robert,Skov,Skov,midfielders,7,False,Skov,False,1000,0,15,NA
2024490,England,Denmark,false,true,false,Denmark,250097638,Andreas,Olsen,Olsen,forwards,11,False,Skov Olsen,False,1000,0,16,NA
2024490,England,Denmark,false,true,false,Denmark,107529,Mathias,Jørgensen,M. Jørgensen,defenders,13,False,Zanka,False,1000,0,17,NA
2024490,England,Denmark,false,true,false,Denmark,250022797,Christian,Nørgaard,Nørgaard,midfielders,15,False,Nørgaard,False,536,478,18,NA
2024490,England,Denmark,false,true,false,Denmark,102869,Daniel,Wass,Wass,midfielders,18,False,WASS,False,514,845,19,NA
2024490,England,Denmark,false,true,false,Denmark,250089514,Jonas,Wind,Wind,forwards,19,False,Wind,False,308,490,20,NA
2024490,England,Denmark,false,true,false,Denmark,250022869,Yussuf,Poulsen,Y. Poulsen,forwards,20,False,Yurary,False,342,443,21,NA
2024490,England,Denmark,false,true,false,Denmark,250041664,Andreas,Cornelius,Cornelius,forwards,21,False,CORNELIUS,False,1000,0,22,NA
2024490,England,Denmark,false,true,false,Denmark,250080451,Mathias,Jensen,Jensen,midfielders,24,False,Jensen,False,444,400,23,NA
2024490,England,Denmark,false,false,true,Denmark,11067,Morten,Wieghorst,None,ACO,,None,None,None,,,,NA
2024490,England,Denmark,false,false,true,Denmark,150164022,Henrik Kjær,Jensen,None,ADMIN,,None,None,None,,,,NA
2024490,England,Denmark,false,false,true,Denmark,250000967,Christian,Nørkjær,None,ADMIN,,None,None,None,,,,NA
2024490,England,Denmark,false,false,true,Denmark,250016323,Henrik,Andersen,None,ADMIN,,None,None,None,,,,NA
2024490,England,Denmark,false,false,true,Denmark,1903534,Kasper,Hjulmand,None,CO,,None,None,None,,,,NA
2024490,England,Denmark,false,false,true,Denmark,89867,Morten,Boesen,None,DOC,,None,None,None,,,,NA
2024490,England,Denmark,false,false,true,Spain,250143566,Ismael,Camenforte Lopez,None,FTNCOA,,None,None,None,,,,NA
2024490,England,Denmark,false,false,true,Denmark,250123119,Nicolai Damm,Kvistgaarden,None,KITMAN,,None,None,None,,,,NA
2024490,England,Denmark,false,false,true,Denmark,150049924,Tom,Boysen,None,PH,,None,None,None,,,,NA
2024490,England,Denmark,false,false,true,Denmark,150179056,Morten Skjoldager,Eriksen,None,PH,,None,None,None,,,,NA
2024484,England,Germany,true,false,false,England,250024791,Jordan,Pickford,Pickford,goalkeepers,1,True,Pickford,False,126,501,1,NA
2024484,England,Germany,true,false,false,England,250010259,Kyle,Walker,Walker,defenders,2,False,Walker,False,349,712,2,NA
2024484,England,Germany,true,false,false,England,250042705,Luke,Shaw,Shaw,defenders,3,False,Shaw,False,505,115,3,NA
2024484,England,Germany,true,false,false,England,250083732,Declan,Rice,Rice,midfielders,4,False,Rice,False,485,410,4,NA
2024484,England,Germany,true,false,false,England,250064233,John,Stones,Stones,defenders,5,False,Stones,False,318,545,5,NA
2024484,England,Germany,true,false,false,England,250075007,Harry,Maguire,Maguire,defenders,6,False,Maguire,False,343,296,6,NA
2024484,England,Germany,true,false,false,England,250016833,Harry,Kane,Kane,forwards,9,False,Kane,True,707,476,7,NA
2024484,England,Germany,true,false,false,England,250024795,Raheem,Sterling,Sterling,forwards,10,False,Sterling,False,669,321,8,NA
2024484,England,Germany,true,false,false,England,250000919,Kieran,Trippier,Trippier,defenders,12,False,Trippier,False,494,885,9,NA
2024484,England,Germany,true,false,false,England,250143242,Kalvin,Phillips,Phillips,midfielders,14,False,Phillips,False,489,586,10,NA
2024484,England,Germany,true,false,false,England,250106939,Bukayo,Saka,Saka,midfielders,25,False,Saka,False,664,737,11,NA
2024484,England,Germany,false,true,false,England,250105912,Aaron,Ramsdale,Ramsdale,goalkeepers,13,True,Ramsdale,False,0,0,12,NA
2024484,England,Germany,false,true,false,England,250007234,Sam,Johnstone,Johnstone,goalkeepers,23,True,JOHNSTONE,False,0,0,13,NA
2024484,England,Germany,false,true,false,England,250042329,Jack,Grealish,Grealish,midfielders,7,False,Grealish,False,660,244,14,NA
2024484,England,Germany,false,true,false,England,250010260,Jordan,Henderson,Henderson,midfielders,8,False,Henderson,False,561,634,15,NA
2024484,England,Germany,false,true,false,England,250088246,Marcus,Rashford,Rashford,forwards,11,False,Rashford,False,0,0,16,NA
2024484,England,Germany,false,true,false,England,250133856,Tyrone,Mings,Mings,defenders,15,False,Mings,False,0,0,17,NA
2024484,England,Germany,false,true,false,England,250014517,Conor,Coady,Coady,defenders,16,False,Coady,False,0,0,18,NA
2024484,England,Germany,false,true,false,England,250102216,Jadon,Sancho,Sancho,midfielders,17,False,Sancho,False,0,0,19,NA
2024484,England,Germany,false,true,false,England,250076240,Mason,Mount,Mount,midfielders,19,False,Mount,False,0,0,20,NA
2024484,England,Germany,false,true,false,England,250101534,Phil,Foden,Foden,midfielders,20,False,Foden,False,0,0,21,NA
2024484,England,Germany,false,true,false,England,250110362,Reece,James,James,defenders,24,False,James,False,0,0,22,NA
2024484,England,Germany,false,true,false,England,250128377,Jude,Bellingham,Bellingham,midfielders,26,False,Bellingham,False,0,0,23,NA
2024484,England,Germany,false,false,true,England,250064075,Stephen,Holland,None,ACO,,None,None,None,,,,NA
2024484,England,Germany,false,false,true,England,11155,Gareth,Southgate,None,CO,,None,None,None,,,,NA
2024484,England,Germany,true,false,false,Germany,97923,Manuel,Neuer,Neuer,goalkeepers,1,True,Neuer,True,891,506,1,NA
2024484,England,Germany,true,false,false,Germany,250028211,Antonio,Rüdiger,Rüdiger,defenders,2,False,Rüdiger,False,660,280,2,NA
2024484,England,Germany,true,false,false,Germany,250055962,Matthias,Ginter,Ginter,defenders,4,False,Ginter,False,665,758,3,NA
2024484,England,Germany,true,false,false,Germany,106587,Mats,Hummels,Hummels,defenders,5,False,Hummels,False,656,519,4,NA
2024484,England,Germany,true,false,false,Germany,250070417,Joshua,Kimmich,Kimmich,defenders,6,False,Kimmich,False,498,854,5,NA
2024484,England,Germany,true,false,false,Germany,250087938,Kai,Havertz,Havertz,forwards,7,False,Havertz,False,376,619,6,NA
2024484,England,Germany,true,false,false,Germany,103147,Toni,Kroos,Kroos,midfielders,8,False,KROOS,False,531,373,7,NA
2024484,England,Germany,true,false,false,Germany,250049183,Timo,Werner,Werner,forwards,11,False,Werner,False,260,432,8,NA
2024484,England,Germany,true,false,false,Germany,250041771,Leon,Goretzka,Goretzka,midfielders,18,False,Goretzka,False,488,583,9,NA
2024484,England,Germany,true,false,false,Germany,250062606,Robin,Gosens,Gosens,defenders,20,False,Gosens,False,494,80,10,NA
2024484,England,Germany,true,false,false,Germany,250003318,Thomas,Müller,Müller,forwards,25,False,Müller,False,329,492,11,NA
2024484,England,Germany,false,true,false,Germany,250007620,Bernd,Leno,Leno,goalkeepers,12,True,Leno,False,1000,0,12,NA
2024484,England,Germany,false,true,false,Germany,1902188,Kevin,Trapp,Trapp,goalkeepers,22,True,Trapp,False,1000,0,13,NA
2024484,England,Germany,false,true,false,Germany,250057119,Marcel,Halstenberg,Halstenberg,defenders,3,False,Halstenberg,False,1000,0,14,NA
2024484,England,Germany,false,true,false,Germany,250023705,Kevin,Volland,Volland,forwards,9,False,Volland,False,1000,0,15,NA
2024484,England,Germany,false,true,false,Germany,250041770,Serge,Gnabry,Gnabry,midfielders,10,False,Gnabry,False,342,534,16,NA
2024484,England,Germany,false,true,false,Germany,250124430,Jamal,Musiala,Musiala,midfielders,14,False,Musiala,False,1000,0,17,NA
2024484,England,Germany,false,true,false,Germany,250041781,Niklas,Süle,Süle,defenders,15,False,Süle,False,1000,0,18,NA
2024484,England,Germany,false,true,false,Germany,250112854,Florian,Neuhaus,Neuhaus,midfielders,17,False,Neuhaus,False,1000,0,19,NA
2024484,England,Germany,false,true,false,Germany,250063984,Leroy,Sané,Sané,midfielders,19,False,Sané,False,498,67,20,NA
2024484,England,Germany,false,true,false,Germany,250005335,Ilkay,Gündogan,Gündogan,midfielders,21,False,Gündogan,False,1000,0,21,NA
2024484,England,Germany,false,true,false,Germany,250017824,Emre,Can,Emre Can,midfielders,23,False,Can,False,684,638,22,NA
2024484,England,Germany,false,true,false,Germany,250126501,Robin,Koch,Koch,defenders,24,False,Koch,False,1000,0,23,NA
2024484,England,Germany,false,false,true,Germany,250064713,Marcus,Sorg,None,ACO,,None,None,None,,,,NA
2024484,England,Germany,false,false,true,Germany,43207,Joachim,Löw,None,CO,,None,None,None,,,,NA
2024484,England,Germany,false,false,true,Germany,1880865,Tim Friedrich,Meyer,None,DOC,,None,None,None,,,,NA
2024484,England,Germany,false,false,true,Germany,250134084,Jochen,Dr. Hahne,None,DOC,,None,None,None,,,,NA
2024484,England,Germany,false,false,true,Germany,250087382,Nicklas,Dietrich,None,FTNCOA,,None,None,None,,,,NA
2024484,England,Germany,false,false,true,USA,250123075,Shad,Forsythe,None,FTNCOA,,None,None,None,,,,NA
2024484,England,Germany,false,false,true,Germany,1290,Andreas,Köpke,None,GKCOA,,None,None,None,,,,NA
2024484,England,Germany,false,false,true,Germany,150374398,Jan,Heller,None,KITMAN,,None,None,None,,,,NA
2024484,England,Germany,false,false,true,Germany,250078738,Thomas,Mai,None,KITMAN,,None,None,None,,,,NA
2024484,England,Germany,false,false,true,Germany,250078735,Wolfgang,Bunz,None,PH,,None,None,None,,,,NA
2024484,England,Germany,false,false,true,Germany,250086711,Bernd,Schosser,None,PH,,None,None,None,,,,NA
2024461,England,Scotland,true,false,false,England,250024791,Jordan,Pickford,Pickford,goalkeepers,1,True,Pickford,False,138,497,1,NA
2024461,England,Scotland,true,false,false,England,250042705,Luke,Shaw,Shaw,defenders,3,False,Shaw,False,446,155,2,NA
2024461,England,Scotland,true,false,false,England,250083732,Declan,Rice,Rice,midfielders,4,False,Rice,False,431,488,3,NA
2024461,England,Scotland,true,false,false,England,250064233,John,Stones,Stones,defenders,5,False,Stones,False,325,634,4,NA
2024461,England,Scotland,true,false,false,England,250016833,Harry,Kane,Kane,forwards,9,False,Kane,True,724,481,5,NA
2024461,England,Scotland,true,false,false,England,250024795,Raheem,Sterling,Sterling,forwards,10,False,Sterling,False,664,401,6,NA
2024461,England,Scotland,true,false,false,England,250143242,Kalvin,Phillips,Phillips,midfielders,14,False,Phillips,False,497,605,7,NA
2024461,England,Scotland,true,false,false,England,250133856,Tyrone,Mings,Mings,defenders,15,False,Mings,False,305,398,8,NA
2024461,England,Scotland,true,false,false,England,250076240,Mason,Mount,Mount,midfielders,19,False,Mount,False,593,351,9,NA
2024461,England,Scotland,true,false,false,England,250101534,Phil,Foden,Foden,midfielders,20,False,Foden,False,640,753,10,NA
2024461,England,Scotland,true,false,false,England,250110362,Reece,James,James,defenders,24,False,James,False,426,858,11,NA
2024461,England,Scotland,false,true,false,England,250105912,Aaron,Ramsdale,Ramsdale,goalkeepers,13,True,Ramsdale,False,0,0,12,NA
2024461,England,Scotland,false,true,false,England,250007234,Sam,Johnstone,Johnstone,goalkeepers,23,True,JOHNSTONE,False,0,0,13,NA
2024461,England,Scotland,false,true,false,England,250075007,Harry,Maguire,Maguire,defenders,6,False,Maguire,False,0,0,14,NA
2024461,England,Scotland,false,true,false,England,250042329,Jack,Grealish,Grealish,midfielders,7,False,Grealish,False,601,225,15,NA
2024461,England,Scotland,false,true,false,England,250010260,Jordan,Henderson,Henderson,midfielders,8,False,Henderson,False,0,0,16,NA
2024461,England,Scotland,false,true,false,England,250088246,Marcus,Rashford,Rashford,forwards,11,False,Rashford,False,704,440,17,NA
2024461,England,Scotland,false,true,false,England,250000919,Kieran,Trippier,Trippier,defenders,12,False,Trippier,False,0,0,18,NA
2024461,England,Scotland,false,true,false,England,250014517,Conor,Coady,Coady,defenders,16,False,Coady,False,0,0,19,NA
2024461,England,Scotland,false,true,false,England,250102216,Jadon,Sancho,Sancho,midfielders,17,False,Sancho,False,0,0,20,NA
2024461,England,Scotland,false,true,false,England,250111030,Dominic,Calvert-Lewin,Calvert-Lewin,forwards,18,False,Calvert-Lewin,False,0,0,21,NA
2024461,England,Scotland,false,true,false,England,250078763,Ben,Chilwell,Chilwell,defenders,21,False,Chilwell,False,0,0,22,NA
2024461,England,Scotland,false,true,false,England,250128377,Jude,Bellingham,Bellingham,midfielders,26,False,Bellingham,False,0,0,23,NA
2024461,England,Scotland,false,false,true,England,250064075,Stephen,Holland,None,ACO,,None,None,None,,,,NA
2024461,England,Scotland,false,false,true,England,11155,Gareth,Southgate,None,CO,,None,None,None,,,,NA
2024461,England,Scotland,true,false,false,Scotland,64005,David,Marshall,Marshall,goalkeepers,1,True,Marshall,False,906,520,1,NA
2024461,England,Scotland,true,false,false,Scotland,250011077,Stephen,O'Donnell,O'Donnell,defenders,2,False,O'Donnell,False,554,850,2,NA
2024461,England,Scotland,true,false,false,Scotland,250066157,Andy,Robertson,Robertson,defenders,3,False,Robertson,True,541,170,3,NA
2024461,England,Scotland,true,false,false,Scotland,250088240,Scott,McTominay,McTominay,midfielders,4,False,McTominay,False,611,691,4,NA
2024461,England,Scotland,true,false,false,Scotland,250013301,Grant,Hanley,Hanley,defenders,5,False,Hanley,False,657,503,5,NA
2024461,England,Scotland,true,false,false,Scotland,250067541,Kieran,Tierney,Tierney,defenders,6,False,Tierney,False,628,323,6,NA
2024461,England,Scotland,true,false,false,Scotland,250058958,John,McGinn,McGinn,midfielders,7,False,McGinn,False,404,552,7,NA
2024461,England,Scotland,true,false,false,Scotland,250014042,Callum,McGregor,McGregor,midfielders,8,False,McGregor,False,496,379,8,NA
2024461,England,Scotland,true,false,false,Scotland,250143241,Lyndon,Dykes,Dykes,forwards,9,False,Dykes,False,289,500,9,NA
2024461,England,Scotland,true,false,false,Scotland,250155055,Ché,Adams,Adams,forwards,10,False,Adams,False,274,443,10,NA
2024461,England,Scotland,true,false,false,Scotland,250107117,Billy,Gilmour,Gilmour,midfielders,23,False,Gilmour,False,505,627,11,NA
2024461,England,Scotland,false,true,false,Scotland,57423,Craig,Gordon,Gordon,goalkeepers,12,True,Gordon,False,1000,0,12,NA
2024461,England,Scotland,false,true,false,Scotland,250118480,Jon,McLaughlin,McLaughlin,goalkeepers,21,True,McLaughlin,False,1000,0,13,NA
2024461,England,Scotland,false,true,false,Scotland,250075704,Ryan,Christie,Christie,midfielders,11,False,Christie,False,1000,0,14,NA
2024461,England,Scotland,false,true,false,Scotland,1906287,John,Fleck,Fleck,midfielders,14,False,Fleck,False,1000,0,15,NA
2024461,England,Scotland,false,true,false,Scotland,1909610,Liam,Cooper,Cooper,defenders,16,False,Cooper,False,1000,0,16,NA
2024461,England,Scotland,false,true,false,Scotland,250017884,Stuart,Armstrong,Armstrong,midfielders,17,False,Armstrong,False,414,272,17,NA
